departamento,codigodanedepartamento,municipio,codigodanemunicipio,tipoarea,sitio,ano,mes,rangoedad,grupoetnico,condicion,estado,genero,latitudcabecera,longitudcabecera,tipoevento,Ubicación,Actividad
ARAUCA,81,SARAVENA,"81,736",Rural,Sin información,"2,005",6,Mayor de 18 años,No,Civil,Hombre,Herido,6.958339,-71.878277,Sin informacion,"(6.958339, -71.878277)","Pasando, estando cerca"
SANTANDER,68,EL PLAYÓN,"68,255",Rural,Vereda Negreña,"2,002",9,Mayor de 18 años,No,Civil,Hombre,Herido,7.468218,-73.203767,Sin informacion,"(7.468218, -73.203767)","Pasando, estando cerca"
SANTANDER,68,EL PLAYÓN,"68,255",Rural,Vereda Negreña,"2,002",9,Mayor de 18 años,No,Civil,Hombre,Herido,7.468218,-73.203767,Sin informacion,"(7.468218, -73.203767)","Pasando, estando cerca"
SANTANDER,68,EL PLAYÓN,"68,255",Rural,Vereda Negreña,"2,002",9,Menor de 18 años,No,Civil,Hombre,Herido,7.468218,-73.203767,Sin informacion,"(7.468218, -73.203767)","Pasando, estando cerca"
ARAUCA,81,TAME,"81,794",Rural,Sitio La Y De Beyotes,"2,004",12,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,6.461209,-71.730855,Sin informacion,"(6.461209, -71.730855)",Fuerza pública
META,50,SAN JUANITO,"50,686",Rural,Sitio El Tablón,"1,997",2,Mayor de 18 años,No,Fuerza pública,Hombre,Muerto,4.45832,-73.676674,Sin informacion,"(4.45832, -73.676674)",Fuerza pública
CAQUETA,18,SAN VICENTE DEL CAGUÁN,"18,753",Rural,Vereda La Unión,"2,006",3,Mayor de 18 años,No,Civil,Hombre,Herido,2.120008,-74.768227,Sin informacion,"(2.120008, -74.768227)",Sin Información
CAQUETA,18,FLORENCIA,"18,001",Rural,Cerro La Mocha,"1,994",7,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,1.621012,-75.619118,Sin informacion,"(1.621012, -75.619118)",Fuerza pública
CAQUETA,18,FLORENCIA,"18,001",Rural,Cerro La Mocha,"1,994",7,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,1.621012,-75.619118,Sin informacion,"(1.621012, -75.619118)",Fuerza pública
CAQUETA,18,FLORENCIA,"18,001",Rural,Cerro La Mocha,"1,994",7,Mayor de 18 años,No,Fuerza pública,Hombre,Muerto,1.621012,-75.619118,Sin informacion,"(1.621012, -75.619118)",Fuerza pública
ANTIOQUIA,5,SAN CARLOS,"5,649",Rural,Vereda San José,"2,006",4,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,6.110556,-74.915833,Sin informacion,"(6.110556, -74.915833)",Fuerza pública
ANTIOQUIA,5,LIBORINA,"5,411",Rural,Vereda Las Brisas,"2,004",3,Mayor de 18 años,No,Civil,Hombre,Herido,6.679094,-75.812754,Sin informacion,"(6.679094, -75.812754)",Sin Información
SANTANDER,68,SUCRE,"68,773",Rural,Vereda La Pedregosa Y Vereda El Porvenir,"2,002",4,Mayor de 18 años,No,Civil,Hombre,Muerto,5.912279,-73.795553,Sin informacion,"(5.912279, -73.795553)","Pasando, estando cerca"
VALLE DEL CAUCA,76,PRADERA,"76,563",Rural,Corregimiento El Retiro,"2,007",12,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,3.458333,-76.137222,Sin informacion,"(3.458333, -76.137222)",Fuerza pública
META,50,VISTAHERMOSA,"50,711",Rural,Vereda Costa Rica,"2,007",9,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,3.08258880188,-73.7200464208,Sin informacion,"(3.08258880188, -73.7200464208)",Fuerza pública
META,50,VISTAHERMOSA,"50,711",Rural,Vereda Costa Rica,"2,007",9,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,3.08258880188,-73.7200464208,Sin informacion,"(3.08258880188, -73.7200464208)",Fuerza pública
META,50,VISTAHERMOSA,"50,711",Rural,Vereda Costa Rica,"2,007",9,Mayor de 18 años,No,Fuerza pública,Hombre,Muerto,3.08258880188,-73.7200464208,Sin informacion,"(3.08258880188, -73.7200464208)",Fuerza pública
RISARALDA,66,SANTA ROSA DE CABAL,"66,682",Rural,Termales De San Vicente,"2,007",3,Mayor de 18 años,No,Civil,Hombre,Herido,4.858113,-75.638656,Sin informacion,"(4.858113, -75.638656)","Pasando, estando cerca"
RISARALDA,66,SANTA ROSA DE CABAL,"66,682",Rural,Termales De San Vicente,"2,007",3,Mayor de 18 años,No,Civil,Hombre,Herido,4.858113,-75.638656,Sin informacion,"(4.858113, -75.638656)","Pasando, estando cerca"
RISARALDA,66,SANTA ROSA DE CABAL,"66,682",Rural,Termales De San Vicente,"2,007",3,Mayor de 18 años,No,Civil,Hombre,Herido,4.858113,-75.638656,Sin informacion,"(4.858113, -75.638656)","Pasando, estando cerca"
NORTE DE SANTANDER,54,TEORAMA,"54,800",Rural,Vereda Veredales,"2,005",7,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,8.515,-73.224,Sin informacion,"(8.515, -73.224)",Fuerza pública
ANTIOQUIA,5,CAMPAMENTO,"5,134",Rural,Sin información,"2,006",1,Mayor de 18 años,No,Civil,Hombre,Herido,6.979151,-75.296386,Sin informacion,"(6.979151, -75.296386)","Pasando, estando cerca"
ANTIOQUIA,5,SAN FRANCISCO,"5,652",Rural,Paradero San Rafael,"2,005",3,Mayor de 18 años,No,Civil,Hombre,Herido,5.965414,-75.10198,Sin informacion,"(5.965414, -75.10198)",Agricultura
BOYACA,15,PAYA,"15,533",Rural,Sin información,"1,990",5,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,5.626461,-72.409597,Sin informacion,"(5.626461, -72.409597)",Fuerza pública
BOYACA,15,PAYA,"15,533",Rural,Sin información,"1,990",5,Mayor de 18 años,No,Fuerza pública,Hombre,Muerto,5.626461,-72.409597,Sin informacion,"(5.626461, -72.409597)",Fuerza pública
HUILA,41,ISNOS,"41,359",Rural,Sector Paloquemao,"2,004",2,Mayor de 18 años,No,Fuerza pública,Hombre,Muerto,1.929816,-76.216388,Sin informacion,"(1.929816, -76.216388)",Fuerza pública
ANTIOQUIA,5,ARGELIA,"5,055",Rural,Vereda Buenos Aires,"2,005",10,Menor de 18 años,No,Civil,Hombre,Herido,5.731577,-75.1416,Sin informacion,"(5.731577, -75.1416)",Sin Información
BOLIVAR,13,MONTECRISTO,"13,458",Rural,Vereda San Mateo,"2,000",11,Mayor de 18 años,No,Civil,Hombre,Herido,8.296544,-74.473165,Sin informacion,"(8.296544, -74.473165)",Sin Información
CASANARE,85,SÁCAMA,"85,315",Rural,Vereda Sabanalarga,"2,005",2,Mayor de 18 años,No,Civil,Hombre,Muerto,6.099101,-72.248324,Sin informacion,"(6.099101, -72.248324)","Caza, pesca"
ANTIOQUIA,5,ITUANGO,"5,361",Rural,Sin información,"2,007",9,Mayor de 18 años,No,Civil,Hombre,Herido,7.171637,-75.764403,Sin informacion,"(7.171637, -75.764403)",Cuidado de animales
ANTIOQUIA,5,SAN CARLOS,"5,649",Rural,Vereda Pío Vii,"2,005",5,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,6.2575,-74.990278,Sin informacion,"(6.2575, -74.990278)",Fuerza pública
META,50,LEJANÍAS,"50,400",Rural,Vereda Miravalles,"2,005",5,Mayor de 18 años,No,Civil,Hombre,Herido,3.517426,-74.003888,Sin informacion,"(3.517426, -74.003888)",Trabajos de casa
ANTIOQUIA,5,REMEDIOS,"5,604",Rural,Sin información,"2,001",7,Mayor de 18 años,No,Fuerza pública,Hombre,Muerto,7.031667,-74.704167,Sin informacion,"(7.031667, -74.704167)",Sin Información
ANTIOQUIA,5,REMEDIOS,"5,604",Rural,Sin información,"2,001",7,Menor de 18 años,No,Civil,Sin Información,Muerto,7.031667,-74.704167,Sin informacion,"(7.031667, -74.704167)",Sin Información
ANTIOQUIA,5,REMEDIOS,"5,604",Rural,Sin información,"2,001",7,Mayor de 18 años,No,Civil,Mujer,Muerto,7.031667,-74.704167,Sin informacion,"(7.031667, -74.704167)",Sin Información
BOGOTA DC,11,Bogotá DC,"11,001",Urbana,Barrio El Codito Cll. 182 Con Cra. 26,"1,997",8,Menor de 18 años,No,Civil,Hombre,Muerto,4.680486,-74.146592,Sin informacion,"(4.680486, -74.146592)",Sin Información
BOGOTA DC,11,Bogotá DC,"11,001",Urbana,Barrio El Codito Cll. 182 Con Cra. 26,"1,997",8,Mayor de 18 años,No,Civil,Mujer,Herido,4.680486,-74.146592,Sin informacion,"(4.680486, -74.146592)",Sin Información
BOGOTA DC,11,Bogotá DC,"11,001",Urbana,Barrio El Codito Cll. 182 Con Cra. 26,"1,997",8,Menor de 18 años,No,Civil,Hombre,Muerto,4.680486,-74.146592,Sin informacion,"(4.680486, -74.146592)",Sin Información
BOGOTA DC,11,Bogotá DC,"11,001",Urbana,Barrio El Codito Cll. 182 Con Cra. 26,"1,997",8,Menor de 18 años,No,Civil,Hombre,Muerto,4.680486,-74.146592,Sin informacion,"(4.680486, -74.146592)",Sin Información
NARIÑO,52,POLICARPA,"52,540",Rural,Sin información,"2,006",3,Mayor de 18 años,No,Civil,Hombre,Herido,1.628192,-77.459098,Sin informacion,"(1.628192, -77.459098)",Trabajos de casa
ARAUCA,81,TAME,"81,794",Rural,Sector De Los Patios,"2,005",10,Mayor de 18 años,No,Civil,Hombre,Herido,6.461209,-71.730855,Sin informacion,"(6.461209, -71.730855)","Pasando, estando cerca"
ARAUCA,81,TAME,"81,794",Rural,Sector De Los Patios,"2,005",10,Mayor de 18 años,No,Civil,Hombre,Herido,6.461209,-71.730855,Sin informacion,"(6.461209, -71.730855)","Pasando, estando cerca"
ARAUCA,81,TAME,"81,794",Rural,Sector De Los Patios,"2,005",10,Mayor de 18 años,No,Civil,Hombre,Herido,6.461209,-71.730855,Sin informacion,"(6.461209, -71.730855)","Pasando, estando cerca"
ANTIOQUIA,5,REMEDIOS,"5,604",Rural,Vereda De La Cruz,"1,998",1,Mayor de 18 años,No,Civil,Hombre,Herido,7.028009,-74.693451,Sin informacion,"(7.028009, -74.693451)",Sin Información
PUTUMAYO,86,PUERTO CAICEDO,"86,569",Rural,Sin información,"2,003",6,Mayor de 18 años,No,Fuerza pública,Hombre,Muerto,0.68938,-76.603594,Sin informacion,"(0.68938, -76.603594)",Fuerza pública
NORTE DE SANTANDER,54,EL TARRA,"54,250",Rural,Vereda Alto De La Virgen,"2,003",7,Mayor de 18 años,No,Civil,Hombre,Herido,8.574766,-73.097044,Sin informacion,"(8.574766, -73.097044)",Sin Información
BOLIVAR,13,SAN PABLO,"13,670",Rural,Sin información,"2,005",6,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,7.483919,-73.933361,Sin informacion,"(7.483919, -73.933361)",Sin Información
BOLIVAR,13,SAN PABLO,"13,670",Rural,Sin información,"2,005",6,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,7.483919,-73.933361,Sin informacion,"(7.483919, -73.933361)",Sin Información
BOLIVAR,13,SAN PABLO,"13,670",Rural,Sin información,"2,005",6,Mayor de 18 años,No,Fuerza pública,Hombre,Muerto,7.483919,-73.933361,Sin informacion,"(7.483919, -73.933361)",Sin Información
TOLIMA,73,PLANADAS,"73,555",Rural,Vereda La Hacienda,"2,007",10,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,2.924167,-75.767778,Sin informacion,"(2.924167, -75.767778)",Fuerza pública
SANTANDER,68,EL CARMEN,"68,235",Rural,Vereda La Fortuna,"1,992",1,Mayor de 18 años,No,Civil,Hombre,Herido,6.703536,-73.509679,Sin informacion,"(6.703536, -73.509679)",Agricultura
SANTANDER,68,EL CARMEN,"68,235",Rural,Vereda La Fortuna,"1,992",1,Mayor de 18 años,No,Civil,Hombre,Herido,6.703536,-73.509679,Sin informacion,"(6.703536, -73.509679)",Agricultura
META,50,LEJANÍAS,"50,400",Rural,Sitio Caño Lindo,"2,004",9,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,3.601667,-74.005278,Sin informacion,"(3.601667, -74.005278)",Fuerza pública
ARAUCA,81,TAME,"81,794",Rural,Vereda Nortela,"2,004",10,Mayor de 18 años,No,Fuerza pública,Hombre,Muerto,6.461209,-71.730855,Sin informacion,"(6.461209, -71.730855)",Fuerza pública
ARAUCA,81,TAME,"81,794",Rural,Vereda Nortela,"2,004",10,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,6.461209,-71.730855,Sin informacion,"(6.461209, -71.730855)",Fuerza pública
ARAUCA,81,TAME,"81,794",Rural,Vereda Nortela,"2,004",10,Mayor de 18 años,No,Fuerza pública,Hombre,Muerto,6.461209,-71.730855,Sin informacion,"(6.461209, -71.730855)",Fuerza pública
ARAUCA,81,TAME,"81,794",Rural,Vereda Nortela,"2,004",10,Mayor de 18 años,No,Fuerza pública,Hombre,Muerto,6.461209,-71.730855,Sin informacion,"(6.461209, -71.730855)",Fuerza pública
BOLIVAR,13,SAN PABLO,"13,670",Rural,Vereda San Juan Alto,"2,006",8,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,7.32388888888889,-74.1525,Sin informacion,"(7.32388888888889, -74.1525)",Fuerza pública
NORTE DE SANTANDER,54,HACARÍ,"54,344",Rural,Sitio La Correcta,"2,006",6,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,8.435833,-73.0875,Sin informacion,"(8.435833, -73.0875)",Fuerza pública
NORTE DE SANTANDER,54,HACARÍ,"54,344",Rural,Sitio La Correcta,"2,006",6,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,8.435833,-73.0875,Sin informacion,"(8.435833, -73.0875)",Fuerza pública
BOLIVAR,13,SAN JACINTO,"13,654",Rural,Caserío San Mateo,"2,007",1,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,9.858672,-75.116664,Sin informacion,"(9.858672, -75.116664)",Fuerza pública
ANTIOQUIA,5,GRANADA,"5,313",Rural,Vereda La Aguada,"2,000",2,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,6.143703,-75.185183,Sin informacion,"(6.143703, -75.185183)",Fuerza pública
BOYACA,15,PISBA,"15,550",Rural,Vereda Cueva Rica,"2,006",12,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,5.821667,-72.433889,Sin informacion,"(5.821667, -72.433889)",Fuerza pública
BOYACA,15,PISBA,"15,550",Rural,Vereda Cueva Rica,"2,006",12,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,5.821667,-72.433889,Sin informacion,"(5.821667, -72.433889)",Fuerza pública
NORTE DE SANTANDER,54,HACARÍ,"54,344",Rural,Sitio La Vega De Castrillón,"2,006",1,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,8.280278,-73.046944,Sin informacion,"(8.280278, -73.046944)",Fuerza pública
RISARALDA,66,MISTRATÓ,"66,456",Rural,Finca El Rubí,"2,003",9,Mayor de 18 años,No,Civil,Hombre,Herido,5.298203,-75.883341,Sin informacion,"(5.298203, -75.883341)",Agricultura
BOLIVAR,13,SAN MARTÍN DE LOBA,"13,667",Rural,Sin información,"1,991",7,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,8.946799,-74.040398,Sin informacion,"(8.946799, -74.040398)",Fuerza pública
BOLIVAR,13,SAN MARTÍN DE LOBA,"13,667",Rural,Sin información,"1,991",7,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,8.946799,-74.040398,Sin informacion,"(8.946799, -74.040398)",Fuerza pública
BOLIVAR,13,SAN MARTÍN DE LOBA,"13,667",Rural,Sin información,"1,991",7,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,8.946799,-74.040398,Sin informacion,"(8.946799, -74.040398)",Fuerza pública
BOLIVAR,13,SAN MARTÍN DE LOBA,"13,667",Rural,Sin información,"1,991",7,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,8.946799,-74.040398,Sin informacion,"(8.946799, -74.040398)",Fuerza pública
BOLIVAR,13,SAN MARTÍN DE LOBA,"13,667",Rural,Sin información,"1,991",7,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,8.946799,-74.040398,Sin informacion,"(8.946799, -74.040398)",Fuerza pública
BOLIVAR,13,SAN MARTÍN DE LOBA,"13,667",Rural,Sin información,"1,991",7,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,8.946799,-74.040398,Sin informacion,"(8.946799, -74.040398)",Fuerza pública
BOLIVAR,13,SAN MARTÍN DE LOBA,"13,667",Rural,Sin información,"1,991",7,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,8.946799,-74.040398,Sin informacion,"(8.946799, -74.040398)",Fuerza pública
BOLIVAR,13,SAN MARTÍN DE LOBA,"13,667",Rural,Sin información,"1,991",7,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,8.946799,-74.040398,Sin informacion,"(8.946799, -74.040398)",Fuerza pública
BOLIVAR,13,SAN MARTÍN DE LOBA,"13,667",Rural,Sin información,"1,991",7,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,8.946799,-74.040398,Sin informacion,"(8.946799, -74.040398)",Fuerza pública
BOLIVAR,13,SAN MARTÍN DE LOBA,"13,667",Rural,Sin información,"1,991",7,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,8.946799,-74.040398,Sin informacion,"(8.946799, -74.040398)",Fuerza pública
BOLIVAR,13,SAN MARTÍN DE LOBA,"13,667",Rural,Sin información,"1,991",7,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,8.946799,-74.040398,Sin informacion,"(8.946799, -74.040398)",Fuerza pública
BOYACA,15,SAN EDUARDO,"15,660",Rural,Cerro Coroneles Páramo De Alfombras,"2,004",2,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,5.282222,-73.044167,Sin informacion,"(5.282222, -73.044167)",Fuerza pública
BOYACA,15,SAN EDUARDO,"15,660",Rural,Cerro Coroneles Páramo De Alfombras,"2,004",2,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,5.282222,-73.044167,Sin informacion,"(5.282222, -73.044167)",Fuerza pública
ANTIOQUIA,5,ZARAGOZA,"5,895",Rural,Sitio La Y,"1,993",1,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,7.490632,-74.867778,Sin informacion,"(7.490632, -74.867778)",Fuerza pública
ANTIOQUIA,5,SAN CARLOS,"5,649",Rural,Sin información,"2,002",12,Mayor de 18 años,No,Civil,Hombre,Herido,6.187566,-74.993636,Sin informacion,"(6.187566, -74.993636)",Sin Información
META,50,URIBE,"50,370",Rural,Rivera Del Río Guayabero,"2,007",8,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,2.670556,-74.311389,Sin informacion,"(2.670556, -74.311389)",Fuerza pública
ANTIOQUIA,5,SAN LUIS,"5,660",Rural,Sitio Las Palmas,"2,003",11,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,6.042723,-74.994899,Sin informacion,"(6.042723, -74.994899)",Fuerza pública
SANTANDER,68,SAN VICENTE DE CHUCURÍ,"68,689",Rural,Vereda Guacamaya,"1,994",9,Mayor de 18 años,No,Civil,Hombre,Herido,6.884411,-73.413915,Sin informacion,"(6.884411, -73.413915)","Pasando, estando cerca"
ANTIOQUIA,5,TURBO,"5,837",Rural,Correg. Currulao,"1,993",11,Mayor de 18 años,No,Fuerza pública,Hombre,Muerto,8.09915965147,-76.7392323702,Sin informacion,"(8.09915965147, -76.7392323702)",Fuerza pública
ANTIOQUIA,5,TURBO,"5,837",Rural,Correg. Currulao,"1,993",11,Mayor de 18 años,No,Fuerza pública,Hombre,Muerto,8.09915965147,-76.7392323702,Sin informacion,"(8.09915965147, -76.7392323702)",Fuerza pública
CAQUETA,18,SAN VICENTE DEL CAGUÁN,"18,753",Rural,Vereda Los Poimas,"2,002",9,Mayor de 18 años,No,Civil,Hombre,Herido,2.120008,-74.768227,Sin informacion,"(2.120008, -74.768227)","Pasando, estando cerca"
ARAUCA,81,SARAVENA,"81,736",Rural,Vereda El Consuelo,"2,000",9,Mayor de 18 años,No,Civil,Hombre,Herido,6.958339,-71.878277,Sin informacion,"(6.958339, -71.878277)",Sin Información
ARAUCA,81,SARAVENA,"81,736",Rural,Vereda El Consuelo,"2,000",9,Mayor de 18 años,No,Civil,Hombre,Herido,6.958339,-71.878277,Sin informacion,"(6.958339, -71.878277)",Sin Información
META,50,URIBE,"50,370",Rural,Sector Sobre Rio Coreguaje,"2,007",10,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,2.707222,-74.638889,Sin informacion,"(2.707222, -74.638889)",Fuerza pública
ANTIOQUIA,5,BRICEÑO,"5,107",Rural,Berlin Viejo,"2,003",1,Mayor de 18 años,No,Civil,Hombre,Herido,7.110615,-75.552104,Sin informacion,"(7.110615, -75.552104)",Otra
BOLIVAR,13,SAN PABLO,"13,670",Rural,Vereda El Socorro,"2,005",4,Mayor de 18 años,No,Civil,Hombre,Herido,7.483919,-73.933361,Sin informacion,"(7.483919, -73.933361)",Sin Información
CAQUETA,18,PUERTO RICO,"18,592",Rural,La Linea,"2,006",12,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,2.481667,-75.233056,Sin informacion,"(2.481667, -75.233056)",Fuerza pública
NARIÑO,52,BARBACOAS,"52,079",Rural,Sector Las Vegas,"2,006",12,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,1.672216,-78.138537,Sin informacion,"(1.672216, -78.138537)",Fuerza pública
NARIÑO,52,BARBACOAS,"52,079",Rural,Sector Las Vegas,"2,006",12,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,1.672216,-78.138537,Sin informacion,"(1.672216, -78.138537)",Fuerza pública
ANTIOQUIA,5,MUTATÁ,"5,480",Rural,Sin información,"2,005",9,Mayor de 18 años,No,Civil,Hombre,Herido,7.243481,-76.436166,Sin informacion,"(7.243481, -76.436166)",Sin Información
ANTIOQUIA,5,SAN FRANCISCO,"5,652",Rural,Vereda El Contento,"2,007",2,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,5.838056,-75.018333,Sin informacion,"(5.838056, -75.018333)",Fuerza pública
ANTIOQUIA,5,SAN FRANCISCO,"5,652",Rural,Vereda El Contento,"2,007",2,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,5.838056,-75.018333,Sin informacion,"(5.838056, -75.018333)",Fuerza pública
BOYACA,15,PAJARITO,"15,518",Rural,"Sitio Quebrada Conguta, Vereda Curisi","2,006",10,Mayor de 18 años,No,Civil,Hombre,Herido,5.293225,-72.703065,Sin informacion,"(5.293225, -72.703065)","Pasando, estando cerca"
ANTIOQUIA,5,SONSÓN,"5,756",Rural,Vereda Los Medios De Sonsón,"2,003",11,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,5.709167,-75.310278,Sin informacion,"(5.709167, -75.310278)",Fuerza pública
ANTIOQUIA,5,SONSÓN,"5,756",Rural,Vereda Los Medios De Sonsón,"2,003",11,Mayor de 18 años,No,Fuerza pública,Hombre,Muerto,5.709167,-75.310278,Sin informacion,"(5.709167, -75.310278)",Fuerza pública
ANTIOQUIA,5,SONSÓN,"5,756",Rural,Vereda Los Medios De Sonsón,"2,003",11,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,5.709167,-75.310278,Sin informacion,"(5.709167, -75.310278)",Fuerza pública
META,50,VISTAHERMOSA,"50,711",Rural,Sin información,"2,002",4,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,3.125088,-73.752373,Sin informacion,"(3.125088, -73.752373)",Fuerza pública
ANTIOQUIA,5,SAN RAFAEL,"5,667",Rural,Vereda El Ingenio,"2,006",1,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,6.294891,-75.027634,Sin informacion,"(6.294891, -75.027634)",Fuerza pública
ANTIOQUIA,5,SAN RAFAEL,"5,667",Rural,Vereda El Ingenio,"2,006",1,Mayor de 18 años,No,Fuerza pública,Hombre,Muerto,6.294891,-75.027634,Sin informacion,"(6.294891, -75.027634)",Fuerza pública
SANTANDER,68,SAN VICENTE DE CHUCURÍ,"68,689",Rural,Vereda Nuevo Mundo,"1,991",3,Mayor de 18 años,No,Civil,Hombre,Herido,6.884411,-73.413915,Sin informacion,"(6.884411, -73.413915)",Agricultura
NORTE DE SANTANDER,54,HACARÍ,"54,344",Rural,Vereda La Mesa,"2,006",6,Mayor de 18 años,No,Fuerza pública,Hombre,Herido,8.286541,-73.088132,Sin informacion,"(8.286541, -73.088132)",Fuerza pública
BOLIVAR,13,TIQUISIO,"13,810",Rural,Sin información,"2,002",2,Menor de 18 años,No,Civil,Hombre,Herido,8.55446,-74.261283,Sin informacion,"(8.55446, -74.261283)",Sin Información
SANTANDER,68,EL PEÑÓN,"68,250",Rural,Vereda El Desierto,"2,004",4,Mayor de 18 años,No,Civil,Hombre,Herido,6.130937,-73.96411,Sin informacion,"(6.130937, -73.96411)",Sin Información
GUAVIARE,95,SAN JOSÉ DEL GUAVIARE,"95,001",Rural,Vereda Cielo,"2,003",7,Mayor de 18 años,No,Civil,Mujer,Muerto,2.564079,-72.640033,Sin informacion,"(2.564079, -72.640033)",Otra
ANTIOQUIA,5,SAN CARLOS,"5,649",Rural,Barrio San Vicente,"2,000",6,Menor de 18 años,No,Civil,Hombre,Herido,6.187566,-74.993636,Sin informacion,"(6.187566, -74.993636)",Sin Información
